sample,fastq_1,fastq_2,replicate,antibody,control,control_replicate
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF284IIO/@@download/ENCFF284IIO.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF287CYP/@@download/ENCFF287CYP.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF319MHX/@@download/ENCFF319MHX.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF469FKH/@@download/ENCFF469FKH.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF726DGG/@@download/ENCFF726DGG.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF802CEZ/@@download/ENCFF802CEZ.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF917MOC/@@download/ENCFF917MOC.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF025VMD/@@download/ENCFF025VMD.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF092DEJ/@@download/ENCFF092DEJ.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF550QHV/@@download/ENCFF550QHV.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF597AKT/@@download/ENCFF597AKT.fastq.gz,,1,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF183JUD/@@download/ENCFF183JUD.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF505RYD/@@download/ENCFF505RYD.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF605BSM/@@download/ENCFF605BSM.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF732BGO/@@download/ENCFF732BGO.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF125PCW/@@download/ENCFF125PCW.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF779DJX/@@download/ENCFF779DJX.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF805QZS/@@download/ENCFF805QZS.fastq.gz,,2,,,
ENCSR650AIN,https://www.encodeproject.org/files/ENCFF877QHT/@@download/ENCFF877QHT.fastq.gz,,2,,,
ENCSR650EVQ,https://www.encodeproject.org/files/ENCFF018EDQ/@@download/ENCFF018EDQ.fastq.gz,,1,,,
ENCSR650EVQ,https://www.encodeproject.org/files/ENCFF394YVI/@@download/ENCFF394YVI.fastq.gz,,1,,,
ENCSR650EVQ,https://www.encodeproject.org/files/ENCFF861CTR/@@download/ENCFF861CTR.fastq.gz,,1,,,
ENCSR650EVQ,https://www.encodeproject.org/files/ENCFF958RRI/@@download/ENCFF958RRI.fastq.gz,,1,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF116APJ/@@download/ENCFF116APJ.fastq.gz,,1,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF355WSL/@@download/ENCFF355WSL.fastq.gz,,1,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF049MGK/@@download/ENCFF049MGK.fastq.gz,,1,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF688CVD/@@download/ENCFF688CVD.fastq.gz,,1,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF133OAY/@@download/ENCFF133OAY.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF218WDY/@@download/ENCFF218WDY.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF582FZN/@@download/ENCFF582FZN.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF763QXK/@@download/ENCFF763QXK.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF053ELM/@@download/ENCFF053ELM.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF118KSO/@@download/ENCFF118KSO.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF627WIL/@@download/ENCFF627WIL.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF733NVE/@@download/ENCFF733NVE.fastq.gz,,2,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF305YDT/@@download/ENCFF305YDT.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF588FZR/@@download/ENCFF588FZR.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF670FUY/@@download/ENCFF670FUY.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF724YLH/@@download/ENCFF724YLH.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF280LQL/@@download/ENCFF280LQL.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF563NMA/@@download/ENCFF563NMA.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF698YKB/@@download/ENCFF698YKB.fastq.gz,,3,,,
ENCSR651ISB,https://www.encodeproject.org/files/ENCFF868GZS/@@download/ENCFF868GZS.fastq.gz,,3,,,
ENCSR652EPR,https://www.encodeproject.org/files/ENCFF067KOA/@@download/ENCFF067KOA.fastq.gz,,1,,,
ENCSR652EPR,https://www.encodeproject.org/files/ENCFF142HVK/@@download/ENCFF142HVK.fastq.gz,,1,,,
ENCSR652EPR,https://www.encodeproject.org/files/ENCFF145VOM/@@download/ENCFF145VOM.fastq.gz,,1,,,
ENCSR652EPR,https://www.encodeproject.org/files/ENCFF228AVN/@@download/ENCFF228AVN.fastq.gz,,1,,,
ENCSR652ULP,https://www.encodeproject.org/files/ENCFF597CXC/@@download/ENCFF597CXC.fastq.gz,,1,,,
ENCSR652ZLE,https://www.encodeproject.org/files/ENCFF182DKW/@@download/ENCFF182DKW.fastq.gz,,1,,,
ENCSR659WYW,https://www.encodeproject.org/files/ENCFF053YSY/@@download/ENCFF053YSY.fastq.gz,,1,,,
ENCSR659WYW,https://www.encodeproject.org/files/ENCFF060HIR/@@download/ENCFF060HIR.fastq.gz,,1,,,
ENCSR659WYW,https://www.encodeproject.org/files/ENCFF453NAX/@@download/ENCFF453NAX.fastq.gz,,1,,,
ENCSR659WYW,https://www.encodeproject.org/files/ENCFF489RYI/@@download/ENCFF489RYI.fastq.gz,,1,,,
ENCSR663GIS,https://www.encodeproject.org/files/ENCFF468MPQ/@@download/ENCFF468MPQ.fastq.gz,https://www.encodeproject.org/files/ENCFF457QAU/@@download/ENCFF457QAU.fastq.gz,1,,,
ENCSR664MLM,https://www.encodeproject.org/files/ENCFF535UZX/@@download/ENCFF535UZX.fastq.gz,,1,,,
ENCSR672UXO,https://www.encodeproject.org/files/ENCFF883MCA/@@download/ENCFF883MCA.fastq.gz,https://www.encodeproject.org/files/ENCFF316TSO/@@download/ENCFF316TSO.fastq.gz,1,,,
ENCSR675ZDM,https://www.encodeproject.org/files/ENCFF202FHP/@@download/ENCFF202FHP.fastq.gz,,1,,,
ENCSR675ZDM,https://www.encodeproject.org/files/ENCFF298EHF/@@download/ENCFF298EHF.fastq.gz,,1,,,
ENCSR675ZDM,https://www.encodeproject.org/files/ENCFF380YND/@@download/ENCFF380YND.fastq.gz,,1,,,
ENCSR675ZDM,https://www.encodeproject.org/files/ENCFF564EUO/@@download/ENCFF564EUO.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF294ADK/@@download/ENCFF294ADK.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF503CLZ/@@download/ENCFF503CLZ.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF595JFP/@@download/ENCFF595JFP.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF805WCE/@@download/ENCFF805WCE.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF043SEM/@@download/ENCFF043SEM.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF302EGP/@@download/ENCFF302EGP.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF402MWS/@@download/ENCFF402MWS.fastq.gz,,1,,,
ENCSR683VJG,https://www.encodeproject.org/files/ENCFF797GKU/@@download/ENCFF797GKU.fastq.gz,,1,,,
ENCSR687HYO,https://www.encodeproject.org/files/ENCFF229EVL/@@download/ENCFF229EVL.fastq.gz,,1,,,
ENCSR687YOP,https://www.encodeproject.org/files/ENCFF224FXM/@@download/ENCFF224FXM.fastq.gz,,1,,,
ENCSR687ZYY,https://www.encodeproject.org/files/ENCFF043CYN/@@download/ENCFF043CYN.fastq.gz,,1,,,
ENCSR688CIB,https://www.encodeproject.org/files/ENCFF219ZTD/@@download/ENCFF219ZTD.fastq.gz,,1,,,
ENCSR688CIB,https://www.encodeproject.org/files/ENCFF493KOY/@@download/ENCFF493KOY.fastq.gz,,1,,,
ENCSR688CIB,https://www.encodeproject.org/files/ENCFF171PZA/@@download/ENCFF171PZA.fastq.gz,,1,,,
ENCSR694AEQ,https://www.encodeproject.org/files/ENCFF434FMH/@@download/ENCFF434FMH.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF125ION/@@download/ENCFF125ION.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF583HJA/@@download/ENCFF583HJA.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF592QUT/@@download/ENCFF592QUT.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF940JPR/@@download/ENCFF940JPR.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF014FMI/@@download/ENCFF014FMI.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF062VXA/@@download/ENCFF062VXA.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF118GYD/@@download/ENCFF118GYD.fastq.gz,,1,,,
ENCSR696HNV,https://www.encodeproject.org/files/ENCFF293NAD/@@download/ENCFF293NAD.fastq.gz,,1,,,
ENCSR698TWO,https://www.encodeproject.org/files/ENCFF368PMG/@@download/ENCFF368PMG.fastq.gz,https://www.encodeproject.org/files/ENCFF532TTF/@@download/ENCFF532TTF.fastq.gz,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF035AXH/@@download/ENCFF035AXH.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF096MXJ/@@download/ENCFF096MXJ.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF438PBH/@@download/ENCFF438PBH.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF677MQT/@@download/ENCFF677MQT.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF098LGA/@@download/ENCFF098LGA.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF391JIN/@@download/ENCFF391JIN.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF638ALM/@@download/ENCFF638ALM.fastq.gz,,1,,,
ENCSR698YQL,https://www.encodeproject.org/files/ENCFF751CCT/@@download/ENCFF751CCT.fastq.gz,,1,,,
ENCSR700CAX,https://www.encodeproject.org/files/ENCFF650QEJ/@@download/ENCFF650QEJ.fastq.gz,,1,,,
ENCSR700CAX,https://www.encodeproject.org/files/ENCFF782IRK/@@download/ENCFF782IRK.fastq.gz,,1,,,
ENCSR700CAX,https://www.encodeproject.org/files/ENCFF417BHO/@@download/ENCFF417BHO.fastq.gz,,1,,,
ENCSR700CAX,https://www.encodeproject.org/files/ENCFF741YPY/@@download/ENCFF741YPY.fastq.gz,,1,,,
ENCSR704JMY,https://www.encodeproject.org/files/ENCFF428ZLL/@@download/ENCFF428ZLL.fastq.gz,,1,,,
ENCSR704JMY,https://www.encodeproject.org/files/ENCFF451OVJ/@@download/ENCFF451OVJ.fastq.gz,,1,,,
ENCSR704JMY,https://www.encodeproject.org/files/ENCFF771FGQ/@@download/ENCFF771FGQ.fastq.gz,,1,,,
ENCSR704JMY,https://www.encodeproject.org/files/ENCFF959RSI/@@download/ENCFF959RSI.fastq.gz,,1,,,
ENCSR704QBF,https://www.encodeproject.org/files/ENCFF817SAJ/@@download/ENCFF817SAJ.fastq.gz,,1,,,
ENCSR704QBF,https://www.encodeproject.org/files/ENCFF920GLC/@@download/ENCFF920GLC.fastq.gz,,1,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF113BMS/@@download/ENCFF113BMS.fastq.gz,,1,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF054LZZ/@@download/ENCFF054LZZ.fastq.gz,,2,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF168STH/@@download/ENCFF168STH.fastq.gz,,2,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF175GQQ/@@download/ENCFF175GQQ.fastq.gz,,2,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF606EYK/@@download/ENCFF606EYK.fastq.gz,,2,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF825IBW/@@download/ENCFF825IBW.fastq.gz,,2,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF084HEK/@@download/ENCFF084HEK.fastq.gz,,3,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF042HQU/@@download/ENCFF042HQU.fastq.gz,,4,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF143CSZ/@@download/ENCFF143CSZ.fastq.gz,,4,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF514FFU/@@download/ENCFF514FFU.fastq.gz,,4,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF880NQD/@@download/ENCFF880NQD.fastq.gz,,4,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF949LER/@@download/ENCFF949LER.fastq.gz,,4,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF088FNX/@@download/ENCFF088FNX.fastq.gz,,5,,,
ENCSR707TMM,https://www.encodeproject.org/files/ENCFF599JOR/@@download/ENCFF599JOR.fastq.gz,,5,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF374GFS/@@download/ENCFF374GFS.fastq.gz,,1,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF900OVK/@@download/ENCFF900OVK.fastq.gz,,1,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF628ACN/@@download/ENCFF628ACN.fastq.gz,,1,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF669SFS/@@download/ENCFF669SFS.fastq.gz,,1,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF065YVM/@@download/ENCFF065YVM.fastq.gz,,1,,,
ENCSR708OCZ,https://www.encodeproject.org/files/ENCFF378TZE/@@download/ENCFF378TZE.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF362IJE/@@download/ENCFF362IJE.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF400KZD/@@download/ENCFF400KZD.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF450RDO/@@download/ENCFF450RDO.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF942GWK/@@download/ENCFF942GWK.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF341KCY/@@download/ENCFF341KCY.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF807LUV/@@download/ENCFF807LUV.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF853CCE/@@download/ENCFF853CCE.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF940ZOG/@@download/ENCFF940ZOG.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF010UJM/@@download/ENCFF010UJM.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF615AJO/@@download/ENCFF615AJO.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF922WUR/@@download/ENCFF922WUR.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF997QBR/@@download/ENCFF997QBR.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF012OYK/@@download/ENCFF012OYK.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF045KEC/@@download/ENCFF045KEC.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF149CSP/@@download/ENCFF149CSP.fastq.gz,,1,,,
ENCSR708TMV,https://www.encodeproject.org/files/ENCFF952RWT/@@download/ENCFF952RWT.fastq.gz,,1,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF676NVD/@@download/ENCFF676NVD.fastq.gz,,1,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF987UPV/@@download/ENCFF987UPV.fastq.gz,,1,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF395SFG/@@download/ENCFF395SFG.fastq.gz,,1,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF665KVL/@@download/ENCFF665KVL.fastq.gz,,1,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF381PRV/@@download/ENCFF381PRV.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF706YBP/@@download/ENCFF706YBP.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF781NAI/@@download/ENCFF781NAI.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF782IVM/@@download/ENCFF782IVM.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF901IKR/@@download/ENCFF901IKR.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF960KHR/@@download/ENCFF960KHR.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF002MFG/@@download/ENCFF002MFG.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF149SVR/@@download/ENCFF149SVR.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF399TYX/@@download/ENCFF399TYX.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF420XCA/@@download/ENCFF420XCA.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF455PUA/@@download/ENCFF455PUA.fastq.gz,,2,,,
ENCSR711URW,https://www.encodeproject.org/files/ENCFF679EXB/@@download/ENCFF679EXB.fastq.gz,,2,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF416TNH/@@download/ENCFF416TNH.fastq.gz,,1,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF261YBL/@@download/ENCFF261YBL.fastq.gz,,2,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF645YSL/@@download/ENCFF645YSL.fastq.gz,,2,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF763LON/@@download/ENCFF763LON.fastq.gz,,2,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF893FAW/@@download/ENCFF893FAW.fastq.gz,,2,,,
ENCSR714CKG,https://www.encodeproject.org/files/ENCFF990QWI/@@download/ENCFF990QWI.fastq.gz,,2,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF045UXL/@@download/ENCFF045UXL.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF901ZCB/@@download/ENCFF901ZCB.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF987VLX/@@download/ENCFF987VLX.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF999TGW/@@download/ENCFF999TGW.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF392JFP/@@download/ENCFF392JFP.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF453BES/@@download/ENCFF453BES.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF514IZO/@@download/ENCFF514IZO.fastq.gz,,1,,,
ENCSR714GKF,https://www.encodeproject.org/files/ENCFF658LQY/@@download/ENCFF658LQY.fastq.gz,,1,,,
ENCSR716BTZ,https://www.encodeproject.org/files/ENCFF273KUS/@@download/ENCFF273KUS.fastq.gz,https://www.encodeproject.org/files/ENCFF466WDC/@@download/ENCFF466WDC.fastq.gz,1,,,
ENCSR716BTZ,https://www.encodeproject.org/files/ENCFF872HTM/@@download/ENCFF872HTM.fastq.gz,https://www.encodeproject.org/files/ENCFF996TKV/@@download/ENCFF996TKV.fastq.gz,2,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF411REJ/@@download/ENCFF411REJ.fastq.gz,https://www.encodeproject.org/files/ENCFF204TNH/@@download/ENCFF204TNH.fastq.gz,1,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF130NIU/@@download/ENCFF130NIU.fastq.gz,,1,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF218VYP/@@download/ENCFF218VYP.fastq.gz,,1,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF303RYF/@@download/ENCFF303RYF.fastq.gz,,2,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF324AOR/@@download/ENCFF324AOR.fastq.gz,,2,,,
ENCSR720GSE,https://www.encodeproject.org/files/ENCFF337HED/@@download/ENCFF337HED.fastq.gz,,2,,,
ENCSR723FET,https://www.encodeproject.org/files/ENCFF002IJA/@@download/ENCFF002IJA.fastq.gz,https://www.encodeproject.org/files/ENCFF444YGW/@@download/ENCFF444YGW.fastq.gz,1,,,
ENCSR726FHN,https://www.encodeproject.org/files/ENCFF759TWG/@@download/ENCFF759TWG.fastq.gz,,1,,,
ENCSR726FHN,https://www.encodeproject.org/files/ENCFF948YKM/@@download/ENCFF948YKM.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF161GJB/@@download/ENCFF161GJB.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF189XAT/@@download/ENCFF189XAT.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF542VAB/@@download/ENCFF542VAB.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF940ZBZ/@@download/ENCFF940ZBZ.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF128UXV/@@download/ENCFF128UXV.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF156FRX/@@download/ENCFF156FRX.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF709BAX/@@download/ENCFF709BAX.fastq.gz,,1,,,
ENCSR728EIP,https://www.encodeproject.org/files/ENCFF982YKD/@@download/ENCFF982YKD.fastq.gz,,1,,,
ENCSR729MRJ,https://www.encodeproject.org/files/ENCFF028KGR/@@download/ENCFF028KGR.fastq.gz,,1,,,
ENCSR729MRJ,https://www.encodeproject.org/files/ENCFF656VEQ/@@download/ENCFF656VEQ.fastq.gz,,1,,,
ENCSR729MRJ,https://www.encodeproject.org/files/ENCFF920FCI/@@download/ENCFF920FCI.fastq.gz,,1,,,
ENCSR729MRJ,https://www.encodeproject.org/files/ENCFF841FEP/@@download/ENCFF841FEP.fastq.gz,,2,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF022KLQ/@@download/ENCFF022KLQ.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF057EWO/@@download/ENCFF057EWO.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF081REG/@@download/ENCFF081REG.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF160VTF/@@download/ENCFF160VTF.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF247IJT/@@download/ENCFF247IJT.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF626IQA/@@download/ENCFF626IQA.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF751ZMP/@@download/ENCFF751ZMP.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF808ANM/@@download/ENCFF808ANM.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF082AEM/@@download/ENCFF082AEM.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF368TFJ/@@download/ENCFF368TFJ.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF928LXR/@@download/ENCFF928LXR.fastq.gz,,1,,,
ENCSR732BRB,https://www.encodeproject.org/files/ENCFF968JJZ/@@download/ENCFF968JJZ.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF133HFC/@@download/ENCFF133HFC.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF222JSS/@@download/ENCFF222JSS.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF268OMT/@@download/ENCFF268OMT.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF324ZCT/@@download/ENCFF324ZCT.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF572DOE/@@download/ENCFF572DOE.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF803HRX/@@download/ENCFF803HRX.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF948BHQ/@@download/ENCFF948BHQ.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF992BVO/@@download/ENCFF992BVO.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF005OTS/@@download/ENCFF005OTS.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF381VZP/@@download/ENCFF381VZP.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF452KVD/@@download/ENCFF452KVD.fastq.gz,,1,,,
ENCSR739QEI,https://www.encodeproject.org/files/ENCFF499OHG/@@download/ENCFF499OHG.fastq.gz,,1,,,
ENCSR742WWB,https://www.encodeproject.org/files/ENCFF002AYR/@@download/ENCFF002AYR.fastq.gz,,1,,,
ENCSR742WWB,https://www.encodeproject.org/files/ENCFF002AXQ/@@download/ENCFF002AXQ.fastq.gz,,2,,,
ENCSR744SMV,https://www.encodeproject.org/files/ENCFF665HEV/@@download/ENCFF665HEV.fastq.gz,https://www.encodeproject.org/files/ENCFF638KDF/@@download/ENCFF638KDF.fastq.gz,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF266NWC/@@download/ENCFF266NWC.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF335HWN/@@download/ENCFF335HWN.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF596NZP/@@download/ENCFF596NZP.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF931VGY/@@download/ENCFF931VGY.fastq.gz,,1,,,
